sku_id,date,stock_level,restock_flag,supplier_lead_time,stock_level_capped,is_low_stock,days_until_restock,inventory_health_score
P0038,2025-01-04,35,False,10.0,35,False,0.0,3.1818181818181817
P0588,2023-10-26,70,False,13.0,70,False,0.0,5.0
P0725,2024-05-18,67,False,9.0,67,False,0.0,6.7
P0903,2023-12-19,31,False,5.0,31,False,0.0,5.166666666666667
P0785,2024-10-26,0,False,12.0,0,True,0.0,0.0
P0278,2023-08-23,11,False,7.0,11,False,0.0,1.375
P1083,2024-01-16,65,False,7.0,65,False,0.0,8.125
P0642,2024-11-19,106,False,3.0,106,False,0.0,26.5
P1475,2023-09-14,30,False,7.0,30,False,0.0,3.75
P1064,2024-03-21,66,False,6.0,66,False,0.0,9.428571428571429
P0946,2024-10-12,32,False,10.0,32,False,0.0,2.909090909090909
P0268,2024-12-27,65,False,12.0,65,False,0.0,5.0
P1308,2025-03-28,48,False,6.0,48,False,0.0,6.857142857142857
P0229,2024-09-02,97,False,13.0,97,False,0.0,6.928571428571429
P0166,2024-10-02,30,True,6.0,30,False,6.0,4.285714285714286
P0846,2025-04-06,57,False,12.0,57,False,0.0,4.384615384615385
P0345,2024-06-26,52,True,7.0,52,False,7.0,6.5
P1238,2023-08-25,54,True,2.0,54,False,2.0,18.0
P0765,2025-03-12,0,True,12.0,0,True,12.0,0.0
P0130,2025-01-13,15,False,10.0,15,False,0.0,1.3636363636363635
P0101,2025-01-13,27,True,9.0,27,False,9.0,2.7
INVALID_SKU,2024-03-23,46,False,8.0,46,False,0.0,5.111111111111111
P0614,2024-09-13,57,False,8.0,57,False,0.0,6.333333333333333
P1450,2024-03-25,63,False,9.0,63,False,0.0,6.3
P0350,2024-11-23,29,True,12.0,29,False,12.0,2.230769230769231
P0822,2025-06-07,96,False,7.0,96,False,0.0,12.0
P0321,2024-06-13,70,False,11.0,70,False,0.0,5.833333333333333
P0086,2025-01-17,37,True,7.0,37,False,7.0,4.625
P1023,2025-07-02,38,False,12.0,38,False,0.0,2.923076923076923
P0024,2023-09-09,63,False,11.0,63,False,0.0,5.25
P0671,2024-06-25,87,False,8.0,87,False,0.0,9.666666666666666
P0665,2025-05-09,86,False,14.0,86,False,0.0,5.733333333333333
P0805,2024-12-21,59,False,2.0,59,False,0.0,19.666666666666668
P1031,2023-09-11,42,False,9.0,42,False,0.0,4.2
P0836,2023-07-28,50,False,7.0,50,False,0.0,6.25
P0385,2025-03-08,51,False,14.0,51,False,0.0,3.4
P0561,2024-10-25,14,True,6.0,14,False,6.0,2.0
P0043,2023-11-10,64,False,13.0,64,False,0.0,4.571428571428571
P1328,2023-10-19,38,False,12.0,38,False,0.0,2.923076923076923
P0326,2024-05-26,50,True,8.0,50,False,8.0,5.555555555555555
P1477,2023-08-27,106,False,2.0,106,False,0.0,35.333333333333336
P1325,2023-12-20,44,False,6.0,44,False,0.0,6.285714285714286
P0711,2025-02-09,58,False,7.0,58,False,0.0,7.25
P1216,2024-05-25,67,False,9.0,67,False,0.0,6.7
P1395,2023-10-12,35,False,5.0,35,False,0.0,5.833333333333333
P0478,2025-05-03,25,False,14.0,25,False,0.0,1.6666666666666667
P1317,2025-02-06,0,True,6.0,0,True,6.0,0.0
P1060,2025-06-09,46,True,13.0,46,False,13.0,3.2857142857142856
P0356,2025-06-24,110,False,3.0,110,False,0.0,27.5
P0084,2023-07-25,92,False,5.0,92,False,0.0,15.333333333333334
P1303,2024-08-12,61,False,7.0,61,False,0.0,7.625
P0440,2024-09-29,88,False,2.0,88,False,0.0,29.333333333333332
P1169,2023-09-10,27,False,14.0,27,False,0.0,1.8
P0075,2025-02-15,105,False,4.0,105,False,0.0,21.0
P0292,2025-06-24,44,False,6.0,44,False,0.0,6.285714285714286
P0672,2025-03-25,21,False,3.0,21,False,0.0,5.25
P0078,2024-08-30,85,True,10.0,85,False,10.0,7.7272727272727275
P0155,2024-12-29,30,False,8.0,30,False,0.0,3.3333333333333335
P0056,2024-09-23,19,True,14.0,19,False,14.0,1.2666666666666666
P0748,2023-11-01,56,False,8.0,56,False,0.0,6.222222222222222
P1204,2023-08-09,29,False,11.0,29,False,0.0,2.4166666666666665
P0034,2024-07-02,0,False,11.0,0,True,0.0,0.0
P0536,2025-04-13,21,True,3.0,21,False,3.0,5.25
P0428,2025-02-07,19,False,7.0,19,False,0.0,2.375
P1367,2023-12-03,95,False,7.0,95,False,0.0,11.875
P0024,2024-07-18,23,False,12.0,23,False,0.0,1.7692307692307692
P0681,2024-11-23,38,False,1.0,38,False,0.0,19.0
P0979,2025-03-22,71,False,12.0,71,False,0.0,5.461538461538462
P1485,2024-07-04,45,True,5.0,45,False,5.0,7.5
P0454,2024-08-12,72,False,4.0,72,False,0.0,14.4
P0154,2024-01-26,35,False,6.0,35,False,0.0,5.0
P0993,2025-01-31,46,True,12.0,46,False,12.0,3.5384615384615383
P0248,2024-01-19,4,False,14.0,4,True,0.0,0.26666666666666666
P1104,2024-03-09,90,False,12.0,90,False,0.0,6.923076923076923
P0001,2024-03-14,44,True,4.0,44,False,4.0,8.8
P0838,2025-07-05,87,False,8.0,87,False,0.0,9.666666666666666
P1480,2024-01-28,0,False,4.0,0,True,0.0,0.0
P1338,2024-09-03,0,True,1.0,0,True,1.0,0.0
P0333,2024-06-18,53,False,6.0,53,False,0.0,7.571428571428571
P0533,2025-02-26,44,False,11.0,44,False,0.0,3.6666666666666665
P1210,2024-04-14,37,True,5.0,37,False,5.0,6.166666666666667
P0501,2023-11-27,82,True,11.0,82,False,11.0,6.833333333333333
P0928,2023-11-12,0,False,1.0,0,True,0.0,0.0
P0905,2024-09-30,30,True,13.0,30,False,13.0,2.142857142857143
P0952,2025-01-16,42,False,4.0,42,False,0.0,8.4
P0660,2025-04-07,81,True,9.0,81,False,9.0,8.1
P1173,2023-07-17,117,False,4.0,117,False,0.0,23.4
P1053,2023-12-26,75,False,9.0,75,False,0.0,7.5
P0335,2024-01-30,83,False,7.0,83,False,0.0,10.375
P0192,2023-12-14,55,False,10.0,55,False,0.0,5.0
P0393,2025-04-12,45,False,13.0,45,False,0.0,3.2142857142857144
P1456,2025-04-11,15,True,7.0,15,False,7.0,1.875
P0803,2024-05-29,102,False,3.0,102,False,0.0,25.5
P0650,2025-04-01,28,False,8.0,28,False,0.0,3.111111111111111
P1300,2024-11-19,13,False,11.0,13,False,0.0,1.0833333333333333
P0882,2025-04-13,16,True,7.0,16,False,7.0,2.0
P0176,2025-07-06,97,False,13.0,97,False,0.0,6.928571428571429
P0806,2024-06-26,76,False,3.0,76,False,0.0,19.0
P0087,2025-05-26,66,False,11.0,66,False,0.0,5.5
P0680,2024-05-31,19,True,3.0,19,False,3.0,4.75
P0412,2024-05-26,25,False,9.0,25,False,0.0,2.5
P0510,2023-11-25,88,False,13.0,88,False,0.0,6.285714285714286
P0988,2024-08-05,61,False,2.0,61,False,0.0,20.333333333333332
P1371,2025-06-15,72,False,11.0,72,False,0.0,6.0
P0946,2024-05-29,73,True,5.0,73,False,5.0,12.166666666666666
P1160,2024-04-18,29,False,14.0,29,False,0.0,1.9333333333333333
P0027,2025-02-28,120,False,4.0,119,False,0.0,23.8
P1163,2023-09-13,80,True,2.0,80,False,2.0,26.666666666666668
P0438,2024-07-30,0,True,8.0,0,True,8.0,0.0
P1116,2024-03-21,34,False,2.0,34,False,0.0,11.333333333333334
P0870,2024-03-05,11,False,13.0,11,False,0.0,0.7857142857142857
P0091,2023-09-21,16,False,13.0,16,False,0.0,1.1428571428571428
P0805,2025-04-10,62,False,10.0,62,False,0.0,5.636363636363637
P1237,2024-07-01,104,True,1.0,104,False,1.0,52.0
P0422,2024-04-10,51,False,8.0,51,False,0.0,5.666666666666667
P1155,2024-07-31,35,False,5.0,35,False,0.0,5.833333333333333
P0156,2023-09-18,36,False,2.0,36,False,0.0,12.0
P1087,2023-11-26,70,False,6.0,70,False,0.0,10.0
P0383,2023-09-27,39,False,11.0,39,False,0.0,3.25
P1058,2023-08-23,8,True,7.0,8,True,7.0,1.0
P0140,2025-04-11,43,True,10.0,43,False,10.0,3.909090909090909
P1357,2024-08-04,36,True,11.0,36,False,11.0,3.0
P1203,2024-12-18,45,False,12.0,45,False,0.0,3.4615384615384617
P0701,2024-08-27,15,True,12.0,15,False,12.0,1.1538461538461537
P1236,2025-05-29,44,False,2.0,44,False,0.0,14.666666666666666
P0222,2025-03-12,0,True,3.0,0,True,3.0,0.0
P0594,2023-10-11,67,False,6.0,67,False,0.0,9.571428571428571
P1363,2023-10-08,4,False,14.0,4,True,0.0,0.26666666666666666
P0911,2023-12-26,30,False,1.0,30,False,0.0,15.0
P0226,2025-04-16,47,False,10.0,47,False,0.0,4.2727272727272725
P0081,2024-12-27,50,False,9.0,50,False,0.0,5.0
P0353,2024-11-27,31,True,9.0,31,False,9.0,3.1
P0208,2023-12-05,13,False,11.0,13,False,0.0,1.0833333333333333
P1081,2025-05-06,54,False,3.0,54,False,0.0,13.5
P1300,2025-04-05,15,False,8.0,15,False,0.0,1.6666666666666667
P0961,2023-12-29,7,False,5.0,7,True,0.0,1.1666666666666667
P1218,2025-03-27,46,False,7.0,46,False,0.0,5.75
P0552,2024-08-09,50,True,8.0,50,False,8.0,5.555555555555555
P1129,2023-12-11,0,False,12.0,0,True,0.0,0.0
P0472,2024-03-29,41,False,3.0,41,False,0.0,10.25
P0947,2025-03-20,44,False,5.0,44,False,0.0,7.333333333333333
P0525,2025-04-25,56,False,13.0,56,False,0.0,4.0
P1491,2023-11-03,47,True,10.0,47,False,10.0,4.2727272727272725
P1079,2024-12-22,0,False,3.0,0,True,0.0,0.0
P1303,2023-11-03,1,True,1.0,1,True,1.0,0.5
P1458,2025-05-27,95,False,1.0,95,False,0.0,47.5
P0675,2023-12-19,15,False,11.0,15,False,0.0,1.25
P1451,2024-11-30,89,True,3.0,89,False,3.0,22.25
P0648,2023-10-04,37,False,10.0,37,False,0.0,3.3636363636363638
P1417,2025-01-23,45,False,13.0,45,False,0.0,3.2142857142857144
P0135,2025-04-05,106,False,13.0,106,False,0.0,7.571428571428571
P0353,2024-09-23,36,False,6.0,36,False,0.0,5.142857142857143
P0772,2024-04-01,32,False,8.0,32,False,0.0,3.5555555555555554
P1444,2024-12-02,17,False,3.0,17,False,0.0,4.25
P1416,2023-12-08,33,False,13.0,33,False,0.0,2.357142857142857
P0979,2024-06-20,9,False,2.0,9,True,0.0,3.0
P0010,2025-01-27,24,True,14.0,24,False,14.0,1.6
P1332,2025-03-17,0,False,11.0,0,True,0.0,0.0
P0657,2024-02-07,46,False,10.0,46,False,0.0,4.181818181818182
P0355,2025-03-21,34,False,12.0,34,False,0.0,2.6153846153846154
P0476,2023-12-27,69,False,8.0,69,False,0.0,7.666666666666667
P0370,2025-04-24,35,False,7.0,35,False,0.0,4.375
P1310,2024-04-20,35,False,11.0,35,False,0.0,2.9166666666666665
P0361,2025-05-29,48,False,4.0,48,False,0.0,9.6
P0565,2025-01-23,61,False,4.0,61,False,0.0,12.2
P1337,2024-07-21,57,False,8.0,57,False,0.0,6.333333333333333
P1361,2024-12-22,73,False,5.0,73,False,0.0,12.166666666666666
P0003,2023-07-13,0,True,3.0,0,True,3.0,0.0
P0119,2024-11-13,85,False,14.0,85,False,0.0,5.666666666666667
P0943,2023-12-28,10,True,12.0,10,True,12.0,0.7692307692307693
P0336,2024-11-27,28,False,6.0,28,False,0.0,4.0
P1489,2024-03-16,29,False,4.0,29,False,0.0,5.8
P0624,2023-07-12,115,False,5.0,115,False,0.0,19.166666666666668
P0760,2024-03-10,34,False,1.0,34,False,0.0,17.0
P0435,2023-07-18,0,True,5.0,0,True,5.0,0.0
P0467,2024-03-01,35,False,4.0,35,False,0.0,7.0
P0124,2025-03-24,31,False,8.0,31,False,0.0,3.4444444444444446
P0085,2024-05-14,43,False,10.0,43,False,0.0,3.909090909090909
P0714,2024-06-05,51,False,11.0,51,False,0.0,4.25
P0758,2025-06-24,14,True,7.0,14,False,7.0,1.75
P1344,2024-02-05,72,False,9.0,72,False,0.0,7.2
P0375,2024-05-30,55,True,11.0,55,False,11.0,4.583333333333333
P0796,2024-01-31,0,False,13.0,0,True,0.0,0.0
P0990,2024-02-09,0,True,5.0,0,True,5.0,0.0
P0013,2024-01-08,60,False,9.0,60,False,0.0,6.0
P1087,2024-03-27,48,False,3.0,48,False,0.0,12.0
P0249,2023-09-15,55,False,14.0,55,False,0.0,3.6666666666666665
P1260,2024-06-24,113,False,11.0,113,False,0.0,9.416666666666666
P0485,2024-07-15,52,False,14.0,52,False,0.0,3.466666666666667
P0094,2023-09-12,123,True,6.0,119,False,6.0,17.0
P1362,2025-05-03,61,False,8.0,61,False,0.0,6.777777777777778
P0492,2024-03-16,18,False,1.0,18,False,0.0,9.0
P0324,2024-01-02,0,False,11.0,0,True,0.0,0.0
P1353,2025-01-16,45,False,7.0,45,False,0.0,5.625
P1302,2024-03-21,77,False,2.0,77,False,0.0,25.666666666666668
P1071,2024-09-19,91,False,9.0,91,False,0.0,9.1
P0648,2025-02-05,29,True,13.0,29,False,13.0,2.0714285714285716
P1350,2024-10-30,40,False,2.0,40,False,0.0,13.333333333333334
P1002,2023-11-07,11,False,13.0,11,False,0.0,0.7857142857142857
P1020,2023-11-27,54,False,11.0,54,False,0.0,4.5
P0952,2024-10-10,15,False,6.0,15,False,0.0,2.142857142857143
P0913,2024-07-20,13,False,11.0,13,False,0.0,1.0833333333333333
P0072,2024-04-07,88,False,12.0,88,False,0.0,6.769230769230769
P0345,2025-06-07,21,False,9.0,21,False,0.0,2.1
P0274,2024-01-27,47,False,8.0,47,False,0.0,5.222222222222222
P1279,2024-09-26,0,False,2.0,0,True,0.0,0.0
P0860,2024-07-08,47,False,6.0,47,False,0.0,6.714285714285714
P1299,2024-02-09,71,False,4.0,71,False,0.0,14.2
P0392,2024-09-26,108,False,8.0,108,False,0.0,12.0
P0755,2024-03-21,11,True,6.0,11,False,6.0,1.5714285714285714
P0130,2025-02-12,92,False,8.0,92,False,0.0,10.222222222222221
P0069,2025-04-02,48,False,4.0,48,False,0.0,9.6
P1303,2024-06-22,31,False,3.0,31,False,0.0,7.75
P1338,2025-06-21,22,False,12.0,22,False,0.0,1.6923076923076923
P1250,2023-08-03,84,False,7.0,84,False,0.0,10.5
P0090,2023-10-10,78,False,4.0,78,False,0.0,15.6
P1416,2023-10-24,55,False,2.0,55,False,0.0,18.333333333333332
P0700,2024-01-11,81,False,14.0,81,False,0.0,5.4
P1028,2023-08-14,23,True,12.0,23,False,12.0,1.7692307692307692
P0533,2025-03-16,22,False,8.0,22,False,0.0,2.4444444444444446
P0785,2024-09-20,57,False,4.0,57,False,0.0,11.4
P1007,2024-10-03,61,False,9.0,61,False,0.0,6.1
P1143,2024-10-30,86,False,1.0,86,False,0.0,43.0
P1150,2024-01-27,64,True,2.0,64,False,2.0,21.333333333333332
P0591,2023-12-26,17,False,7.0,17,False,0.0,2.125
P0698,2025-07-02,69,False,11.0,69,False,0.0,5.75
P1096,2023-07-22,0,True,4.0,0,True,4.0,0.0
P0782,2025-05-21,97,False,6.0,97,False,0.0,13.857142857142858
P0115,2023-12-24,50,False,14.0,50,False,0.0,3.3333333333333335
P1371,2025-06-09,38,False,1.0,38,False,0.0,19.0
P1083,2025-05-30,92,False,3.0,92,False,0.0,23.0
P0124,2023-08-23,43,False,3.0,43,False,0.0,10.75
P0309,2025-03-03,48,False,9.0,48,False,0.0,4.8
P0212,2025-03-27,96,False,5.0,96,False,0.0,16.0
P0677,2024-08-11,104,False,8.0,104,False,0.0,11.555555555555555
P1058,2023-08-22,47,False,8.0,47,False,0.0,5.222222222222222
P0461,2024-02-01,9,True,2.0,9,True,2.0,3.0
P1201,2024-12-09,54,False,12.0,54,False,0.0,4.153846153846154
P0422,2024-03-23,36,False,9.0,36,False,0.0,3.6
P0729,2024-12-27,54,False,8.0,54,False,0.0,6.0
P0133,2024-03-07,51,False,1.0,51,False,0.0,25.5
P0473,2024-09-13,0,False,9.0,0,True,0.0,0.0
P0695,2024-02-15,39,True,6.0,39,False,6.0,5.571428571428571
P1474,2025-03-14,25,False,10.0,25,False,0.0,2.272727272727273
P1135,2024-12-26,31,True,4.0,31,False,4.0,6.2
P0848,2024-07-17,35,False,3.0,35,False,0.0,8.75
P0174,2024-04-06,16,False,2.0,16,False,0.0,5.333333333333333
P0165,2025-04-16,42,False,4.0,42,False,0.0,8.4
P0803,2024-03-17,87,False,13.0,87,False,0.0,6.214285714285714
P0376,2025-01-26,0,False,11.0,0,True,0.0,0.0
P0338,2024-09-12,86,False,5.0,86,False,0.0,14.333333333333334
P1080,2025-01-27,0,False,11.0,0,True,0.0,0.0
P1265,2024-10-08,68,False,3.0,68,False,0.0,17.0
P0847,2023-11-11,76,False,6.0,76,False,0.0,10.857142857142858
P0972,2025-04-03,63,False,1.0,63,False,0.0,31.5
P1233,2024-04-29,8,False,6.0,8,True,0.0,1.1428571428571428
P0352,2025-07-07,21,False,2.0,21,False,0.0,7.0
P1003,2025-02-22,0,True,11.0,0,True,11.0,0.0
P0819,2024-04-25,58,False,1.0,58,False,0.0,29.0
P0909,2024-08-13,78,True,12.0,78,False,12.0,6.0
P1162,2024-04-22,3,False,12.0,3,True,0.0,0.23076923076923078
P1264,2024-11-28,37,False,14.0,37,False,0.0,2.466666666666667
P0053,2023-11-08,72,False,14.0,72,False,0.0,4.8
P1156,2024-01-10,85,False,8.0,85,False,0.0,9.444444444444445
P1418,2024-04-26,48,False,9.0,48,False,0.0,4.8
P1477,2025-02-14,56,False,12.0,56,False,0.0,4.3076923076923075
P0954,2023-07-29,34,False,7.0,34,False,0.0,4.25
P1237,2024-01-01,32,False,5.0,32,False,0.0,5.333333333333333
P1073,2024-08-26,39,False,13.0,39,False,0.0,2.7857142857142856
P1121,2025-01-04,31,False,13.0,31,False,0.0,2.2142857142857144
P1202,2023-08-23,45,False,14.0,45,False,0.0,3.0
INVALID_SKU,2025-05-06,53,False,6.0,53,False,0.0,7.571428571428571
P0378,2023-09-11,103,True,14.0,103,False,14.0,6.866666666666666
P1259,2024-06-30,117,False,11.0,117,False,0.0,9.75
P0352,2025-03-10,33,False,13.0,33,False,0.0,2.357142857142857
P0682,2024-07-28,5,False,5.0,5,True,0.0,0.8333333333333334
P0471,2025-04-11,30,False,3.0,30,False,0.0,7.5
P1013,2025-05-09,59,False,13.0,59,False,0.0,4.214285714285714
P0484,2024-01-28,87,False,11.0,87,False,0.0,7.25
P0309,2023-10-28,70,True,1.0,70,False,1.0,35.0
P0677,2025-07-07,80,False,2.0,80,False,0.0,26.666666666666668
P0825,2023-08-14,85,False,14.0,85,False,0.0,5.666666666666667
P0452,2024-05-29,37,False,7.0,37,False,0.0,4.625
P0583,2025-07-01,95,True,9.0,95,False,9.0,9.5
P0703,2024-01-05,147,False,11.0,119,False,0.0,9.916666666666666
P0643,2024-08-03,20,False,8.0,20,False,0.0,2.2222222222222223
P0109,2025-07-01,29,False,12.0,29,False,0.0,2.230769230769231
P0761,2025-03-25,63,True,8.0,63,False,8.0,7.0
P1370,2023-10-14,15,False,13.0,15,False,0.0,1.0714285714285714
P0119,2024-04-03,85,False,12.0,85,False,0.0,6.538461538461538
P1282,2024-04-23,12,False,7.0,12,False,0.0,1.5
P0574,2024-02-23,20,False,4.0,20,False,0.0,4.0
P0974,2023-09-14,0,False,1.0,0,True,0.0,0.0
P1375,2025-02-01,23,False,6.0,23,False,0.0,3.2857142857142856
P0007,2024-09-23,88,False,11.0,88,False,0.0,7.333333333333333
P1120,2024-08-06,22,False,14.0,22,False,0.0,1.4666666666666666
P1332,2025-06-23,43,False,13.0,43,False,0.0,3.0714285714285716
P0639,2024-06-11,9,False,11.0,9,True,0.0,0.75
P0644,2024-02-04,65,False,13.0,65,False,0.0,4.642857142857143
P0528,2024-02-25,59,False,10.0,59,False,0.0,5.363636363636363
P0051,2023-10-22,35,False,1.0,35,False,0.0,17.5
P1170,2024-09-15,53,False,11.0,53,False,0.0,4.416666666666667
P0446,2023-08-14,39,False,7.0,39,False,0.0,4.875
P0685,2025-06-10,21,False,3.0,21,False,0.0,5.25
P0217,2023-12-28,42,False,7.0,42,False,0.0,5.25
P0370,2024-03-28,70,False,3.0,70,False,0.0,17.5
P0322,2023-12-06,77,False,11.0,77,False,0.0,6.416666666666667
P0654,2024-09-26,0,False,10.0,0,True,0.0,0.0
P0845,2024-07-28,20,False,1.0,20,False,0.0,10.0
P0394,2024-11-18,75,False,8.0,75,False,0.0,8.333333333333334
P0890,2023-07-24,30,False,6.0,30,False,0.0,4.285714285714286
P1156,2024-08-01,50,False,8.0,50,False,0.0,5.555555555555555
P0564,2023-09-22,87,False,10.0,87,False,0.0,7.909090909090909
P0066,2024-03-10,34,False,5.0,34,False,0.0,5.666666666666667
P0126,2024-07-20,82,True,3.0,82,False,3.0,20.5
P1183,2025-01-02,66,False,11.0,66,False,0.0,5.5
P0488,2025-04-30,42,False,14.0,42,False,0.0,2.8
P0687,2025-05-02,98,False,7.0,98,False,0.0,12.25
P1133,2024-04-27,44,False,10.0,44,False,0.0,4.0
P0758,2023-08-04,0,True,6.0,0,True,6.0,0.0
P0356,2024-06-16,40,False,3.0,40,False,0.0,10.0
P1221,2024-09-30,105,False,4.0,105,False,0.0,21.0
P0060,2025-06-29,36,True,9.0,36,False,9.0,3.6
P0490,2024-01-10,29,False,6.0,29,False,0.0,4.142857142857143
P1093,2025-06-03,65,False,12.0,65,False,0.0,5.0
P0995,2023-11-04,0,False,7.0,0,True,0.0,0.0
P1252,2023-07-29,75,False,8.0,75,False,0.0,8.333333333333334
P0542,2024-04-08,54,False,2.0,54,False,0.0,18.0
P1057,2023-12-23,9,False,7.0,9,True,0.0,1.125
P0259,2024-02-23,65,False,4.0,65,False,0.0,13.0
P1377,2025-06-25,73,False,14.0,73,False,0.0,4.866666666666666
P1439,2024-05-12,37,False,13.0,37,False,0.0,2.642857142857143
P0098,2024-12-02,6,False,8.0,6,True,0.0,0.6666666666666666
P0144,2024-01-28,54,False,4.0,54,False,0.0,10.8
P0487,2024-02-26,42,True,10.0,42,False,10.0,3.8181818181818183
P1461,2024-02-11,80,False,3.0,80,False,0.0,20.0
P0022,2024-09-03,49,False,4.0,49,False,0.0,9.8
P0697,2025-01-22,30,False,7.0,30,False,0.0,3.75
P0649,2024-11-14,77,True,14.0,77,False,14.0,5.133333333333334
P1448,2024-01-04,22,False,6.0,22,False,0.0,3.142857142857143
P0019,2023-11-18,64,True,9.0,64,False,9.0,6.4
P0833,2025-03-03,24,False,10.0,24,False,0.0,2.1818181818181817
P1193,2025-02-07,51,True,6.0,51,False,6.0,7.285714285714286
P1492,2025-02-17,101,False,2.0,101,False,0.0,33.666666666666664
P0776,2024-07-29,5,False,4.0,5,True,0.0,1.0
P0805,2023-08-04,49,False,1.0,49,False,0.0,24.5
P0050,2025-06-28,27,False,5.0,27,False,0.0,4.5
P0989,2025-03-15,112,False,5.0,112,False,0.0,18.666666666666668
P0173,2024-05-15,53,False,14.0,53,False,0.0,3.533333333333333
P0350,2024-08-19,77,False,14.0,77,False,0.0,5.133333333333334
P0036,2024-09-22,41,False,1.0,41,False,0.0,20.5
P0692,2025-04-21,58,False,14.0,58,False,0.0,3.8666666666666667
P1025,2023-12-02,55,False,4.0,55,False,0.0,11.0
P1342,2025-01-09,22,False,6.0,22,False,0.0,3.142857142857143
P0725,2024-04-20,81,False,6.0,81,False,0.0,11.571428571428571
P1272,2024-09-14,61,False,2.0,61,False,0.0,20.333333333333332
P1262,2023-10-26,24,False,8.0,24,False,0.0,2.6666666666666665
P0934,2025-06-13,87,False,10.0,87,False,0.0,7.909090909090909
P1283,2025-06-14,52,False,1.0,52,False,0.0,26.0
P1045,2024-10-16,13,False,12.0,13,False,0.0,1.0
P0762,2023-12-08,9,False,5.0,9,True,0.0,1.5
P1278,2025-03-21,1,False,2.0,1,True,0.0,0.3333333333333333
P0359,2024-10-04,41,True,11.0,41,False,11.0,3.4166666666666665
P0447,2023-11-09,83,False,7.0,83,False,0.0,10.375
P0872,2023-11-16,15,False,4.0,15,False,0.0,3.0
P0010,2025-04-24,73,True,7.0,73,False,7.0,9.125
P1087,2025-01-02,31,False,7.0,31,False,0.0,3.875
P0642,2023-10-05,36,False,11.0,36,False,0.0,3.0
P0474,2024-04-16,77,False,12.0,77,False,0.0,5.923076923076923
P1148,2025-06-03,103,False,6.0,103,False,0.0,14.714285714285714
P1027,2024-08-02,59,False,2.0,59,False,0.0,19.666666666666668
P1410,2024-09-18,0,False,6.0,0,True,0.0,0.0
P1468,2023-09-07,63,False,2.0,63,False,0.0,21.0
P0158,2024-03-28,47,True,8.0,47,False,8.0,5.222222222222222
P1265,2024-12-29,77,False,5.0,77,False,0.0,12.833333333333334
P0954,2024-03-17,76,False,12.0,76,False,0.0,5.846153846153846
P0619,2024-11-02,49,False,1.0,49,False,0.0,24.5
P0152,2024-06-22,55,False,3.0,55,False,0.0,13.75
P1475,2024-10-15,41,True,1.0,41,False,1.0,20.5
P0692,2023-10-27,83,False,13.0,83,False,0.0,5.928571428571429
P1246,2024-12-23,77,False,1.0,77,False,0.0,38.5
P1481,2024-03-25,2,False,2.0,2,True,0.0,0.6666666666666666
P0669,2025-04-07,52,False,1.0,52,False,0.0,26.0
P1198,2023-11-22,28,False,14.0,28,False,0.0,1.8666666666666667
P1110,2025-01-03,74,False,13.0,74,False,0.0,5.285714285714286
P1060,2024-10-15,87,False,8.0,87,False,0.0,9.666666666666666
P0457,2024-08-22,53,False,9.0,53,False,0.0,5.3
P1092,2023-12-01,104,True,7.0,104,False,7.0,13.0
P1072,2024-06-21,49,False,2.0,49,False,0.0,16.333333333333332
P1054,2023-11-16,4,False,4.0,4,True,0.0,0.8
P1379,2023-09-13,55,False,10.0,55,False,0.0,5.0
P0468,2024-06-21,26,False,13.0,26,False,0.0,1.8571428571428572
P0252,2025-01-07,50,False,5.0,50,False,0.0,8.333333333333334
P0731,2024-12-23,95,False,9.0,95,False,0.0,9.5
P0722,2023-09-04,61,False,8.0,61,False,0.0,6.777777777777778
P0493,2023-11-14,60,False,14.0,60,False,0.0,4.0
P1163,2023-10-06,34,False,13.0,34,False,0.0,2.4285714285714284
P0913,2023-10-03,54,False,11.0,54,False,0.0,4.5
P0099,2023-10-06,92,False,4.0,92,False,0.0,18.4
P0385,2025-01-26,88,False,9.0,88,False,0.0,8.8
P1052,2023-07-27,108,True,1.0,108,False,1.0,54.0
P0425,2024-03-24,79,False,6.0,79,False,0.0,11.285714285714286
P0719,2024-06-16,53,False,3.0,53,False,0.0,13.25
P1169,2024-09-08,5,False,2.0,5,True,0.0,1.6666666666666667
P0402,2023-08-14,9,False,6.0,9,True,0.0,1.2857142857142858
P0141,2024-08-06,22,True,2.0,22,False,2.0,7.333333333333333
P0132,2023-11-23,83,False,9.0,83,False,0.0,8.3
P0248,2024-03-15,29,True,4.0,29,False,4.0,5.8
P0807,2024-04-15,90,False,12.0,90,False,0.0,6.923076923076923
P0823,2024-09-07,63,False,5.0,63,False,0.0,10.5
P0512,2023-10-13,87,False,8.0,87,False,0.0,9.666666666666666
P1363,2024-01-27,27,False,3.0,27,False,0.0,6.75
P1083,2023-10-14,17,False,9.0,17,False,0.0,1.7
P0315,2023-10-15,58,False,8.0,58,False,0.0,6.444444444444445
P0966,2023-11-13,62,False,5.0,62,False,0.0,10.333333333333334
P0476,2024-07-25,91,False,5.0,91,False,0.0,15.166666666666666
P0172,2024-02-27,0,False,6.0,0,True,0.0,0.0
P0017,2025-03-31,48,False,4.0,48,False,0.0,9.6
P0058,2024-03-24,58,False,11.0,58,False,0.0,4.833333333333333
P0361,2023-07-11,56,False,3.0,56,False,0.0,14.0
P0198,2025-05-25,70,False,7.0,70,False,0.0,8.75
